internalTaxonId,scientificName,name,language,main
22721310,Pipilo erythrophthalmus,Eastern Towhee,English,TRUE
22721304,Pipilo chlorurus,Green-tailed Towhee,English,TRUE
22721307,Pipilo ocai,Collared Towhee,English,TRUE
22721429,Atlapetes pileatus,Rufous-capped Brush-finch,English,FALSE
22721429,Atlapetes pileatus,Rufous-capped Brush Finch,English,FALSE
22721429,Atlapetes pileatus,Rufous-capped Brush-Finch,English,FALSE
22721429,Atlapetes pileatus,Rufous-capped Brushfinch,English,TRUE
22724923,Arremon costaricensis,Costa Rican Brush-finch,English,FALSE
22724923,Arremon costaricensis,Costa Rican Brushfinch,English,TRUE
22721533,Arremon virenticeps,Green-striped Brush-finch,English,FALSE
22721533,Arremon virenticeps,Green-striped Brush Finch,English,FALSE
22721533,Arremon virenticeps,Green-striped Brush-Finch,English,FALSE
22721533,Arremon virenticeps,Green-striped Brushfinch,English,TRUE
22721566,Arremon crassirostris,Sooty-faced Finch,English,TRUE
22679859,Cygnus buccinator,Trumpeter Swan,English,TRUE
22680104,Aix sponsa,Wood Duck,English,TRUE
22680163,Mareca americana,Canard siffleur d'Amérique,French,FALSE
22680163,Mareca americana,American Wigeon,English,TRUE
22680174,Anas rubripes,Black Duck,English,FALSE
22680174,Anas rubripes,American Black Duck,English,TRUE
22721367,Arremon aurantiirostris,Orange-billed Sparrow,English,TRUE
22721557,Pezopetes capitalis,Large-footed Finch,English,TRUE
22678331,Ortalis leucogastra,White-bellied Chachalaca,English,TRUE
22721560,Pselliophorus tibialis,Yellow-thighed Finch,English,FALSE
22721560,Pselliophorus tibialis,Yellow-thighed Brushfinch,English,TRUE
22678308,Ortalis cinereiceps,Gray-headed Chachalaca,English,FALSE
22678308,Ortalis cinereiceps,Grey-headed Chachalaca,English,TRUE
22678322,Ortalis wagleri,Rufous-bellied Chachalaca,English,TRUE
22722522,Spindalis zena,Western Spindalis,English,TRUE
22722317,Mitrospingus cassinii,Dusky-faced Tanager,English,TRUE
22678325,Ortalis poliocephala,West Mexican Chachalaca,English,TRUE
22723846,Saltator grossus,Slate-coloured Grosbeak,English,FALSE
22723846,Saltator grossus,Slate-colored Grosbeak,English,TRUE
22723872,Saltator maximus,Buff-throated Saltator,English,TRUE
22723869,Saltator atriceps,Black-headed Saltator,English,TRUE
22723478,Sporophila minuta,Ruddy-breasted Seedeater,English,TRUE
105963139,Sporophila nigricollis,Yellow-bellied Seedeater,English,TRUE
103816948,Sporophila torqueola,Cinnamon-rumped Seedeater,English,TRUE
22723522,Sporophila nuttingi,Nicaraguan Seed Finch,English,FALSE
22723522,Sporophila nuttingi,Nicaraguan Seed-Finch,English,FALSE
22723522,Sporophila nuttingi,Nicaraguan Seed-finch,English,TRUE
22723527,Sporophila crassirostris,Large-billed Seed Finch,English,FALSE
22723527,Sporophila crassirostris,Large-billed Seed-Finch,English,FALSE
22723527,Sporophila crassirostris,Large-billed Seed-finch,English,TRUE
22729107,Sporophila funerea,Thick-billed Seed-Finch,English,FALSE
22729107,Sporophila funerea,Thick-billed Seed-finch,English,TRUE
22722080,Coereba flaveola,Bananaquit,English,TRUE
22722991,Dacnis cayana,Blue Dacnis,English,TRUE
22722988,Dacnis venusta,Scarlet-thighed Dacnis,English,TRUE
22723009,Cyanerpes caeruleus,Purple Honeycreeper,English,TRUE
22723018,Tersina viridis,Swallow Tanager,English,TRUE
22722359,Lanio leucothorax,White-throated Shrike-Tanager,English,FALSE
22722359,Lanio leucothorax,White-throated Shrike-tanager,English,TRUE
22722355,Lanio aurantius,Black-throated Shrike-Tanager,English,FALSE
22722355,Lanio aurantius,Black-throated Shrike-tanager,English,TRUE
22722377,Heterospingus xanthopygius,Scarlet-browed Tanager,English,TRUE
22722281,Chrysothlypis chrysomelas,Black-and-yellow Tanager,English,TRUE
22723000,Chlorophanes spiza,Green Honeycreeper,English,TRUE
22723640,Diglossa plumbea,Slaty Flower-piercer,English,FALSE
22723640,Diglossa plumbea,Slaty Flowerpiercer,English,TRUE
22723128,Acanthidops bairdi,Peg-billed Finch,English,TRUE
22722086,Conirostrum leucogenys,White-eared Conebill,English,TRUE
22722803,Tangara inornata,Plain-coloured Tanager,English,FALSE
22722803,Tangara inornata,Plain-colored Tanager,English,TRUE
22722924,Tangara dowii,Spangle-cheeked Tanager,English,TRUE
22722054,Zeledonia coronata,Wrenthrush,English,TRUE
22721934,Myioborus torquatus,Collared Redstart,English,FALSE
22721934,Myioborus torquatus,Collared Whitestart,English,TRUE
22721894,Myioborus pictus,Painted Redstart,English,FALSE
22721894,Myioborus pictus,Painted Whitestart,English,TRUE
22721888,Cardellina rubra,Red Warbler,English,TRUE
22721885,Cardellina rubrifrons,Red-faced Warbler,English,TRUE
22721879,Cardellina pusilla,Wilson's Warbler,English,TRUE
22721882,Cardellina canadensis,Canada Warbler,English,TRUE
22722019,Basileuterus belli,Golden-browed Warbler,English,TRUE
22722022,Basileuterus melanogenys,Black-cheeked Warbler,English,TRUE
22721955,Basileuterus lachrymosus,Fan-tailed Warbler,English,TRUE
22722041,Myiothlypis fulvicauda,Buff-rumped Warbler,English,TRUE
22721683,Setophaga townsendi,Townsend's Warbler,English,TRUE
22721679,Setophaga nigrescens,Black-throated Gray Warbler,English,FALSE
22721679,Setophaga nigrescens,Black-throated Grey Warbler,English,TRUE
22721708,Setophaga graciae,Grace's Warbler,English,TRUE
22721725,Setophaga discolor,Prairie Warbler,English,TRUE
22721719,Setophaga pinus,Pine Warbler,English,TRUE
22721664,Setophaga pensylvanica,Chestnut-sided Warbler,English,TRUE
22721657,Setophaga petechia,Golden Warbler,English,FALSE
22721657,Setophaga petechia,Yellow Warbler,English,FALSE
22721657,Setophaga petechia,American Yellow Warbler,English,TRUE
22721695,Setophaga fusca,Blackburnian Warbler,English,TRUE
22721667,Setophaga magnolia,Magnolia Warbler,English,TRUE
22721670,Setophaga tigrina,Cape May Warbler,English,TRUE
22721762,Setophaga ruticilla,American Redstart,English,TRUE
22721876,Setophaga citrina,Hooded Warbler,English,TRUE
22721854,Geothlypis nelsoni,Hooded Yellowthroat,English,TRUE
22721836,Geothlypis trichas,Common Yellowthroat,English,TRUE
22721812,Geothlypis formosa,Kentucky Warbler,English,TRUE
22721824,Geothlypis philadelphia,Mourning Warbler,English,TRUE
22721860,Geothlypis poliocephala,Gray-crowned Yellowthroat,English,FALSE
22721860,Geothlypis poliocephala,Grey-crowned Yellowthroat,English,TRUE
22721818,Oporornis agilis,Connecticut Warbler,English,TRUE
22721630,Leiothlypis virginiae,Virginia's Warbler,English,TRUE
22721627,Leiothlypis ruficapilla,Nashville Warbler,English,TRUE
22721636,Leiothlypis luciae,Lucy's Warbler,English,TRUE
22721624,Leiothlypis celata,Orange-crowned Warbler,English,TRUE
22721621,Leiothlypis peregrina,Tennessee Warbler,English,TRUE
22721651,Oreothlypis gutturalis,Flame-throated Warbler,English,TRUE
22721645,Oreothlypis superciliosa,Crescent-chested Warbler,English,TRUE
22721765,Protonotaria citrea,Prothonotary Warbler,English,TRUE
22721758,Mniotilta varia,Black-and-White Warbler,English,FALSE
22721758,Mniotilta varia,Black-and-white Warbler,English,TRUE
22721793,Parkesia noveboracensis,Northern Waterthrush,English,TRUE
22721803,Parkesia motacilla,Louisiana Waterthrush,English,TRUE
22721768,Helmitheros vermivorum,Worm-eating Warbler,English,TRUE
22721046,Plectrophenax hyperboreus,McKay's Bunting,English,TRUE
22721043,Plectrophenax nivalis,Snow Bunting,English,TRUE
22721025,Rhynchophanes mccownii,McCown's Longspur,English,FALSE
22721025,Rhynchophanes mccownii,Thick-billed Longspur,English,TRUE
22721037,Calcarius pictus,Smith's Longspur,English,TRUE
22721033,Calcarius lapponicus,Lapland Bunting,English,FALSE
22721033,Calcarius lapponicus,Lapland Longspur,English,TRUE
22720712,Hesperiphona abeillei,Hooded Grosbeak,English,TRUE
22720407,Spinus tristis,American Goldfinch,English,TRUE
22720413,Spinus lawrencei,Lawrence's Goldfinch,English,TRUE
22720362,Spinus atriceps,Black-capped Siskin,English,TRUE
22720359,Spinus pinus,Pine Siskin,English,TRUE
22728944,Loxia leucoptera,White-winged Crossbill,English,FALSE
22728944,Loxia leucoptera,Two-barred Crossbill,English,TRUE
22720553,Haemorhous purpureus,Purple Finch,English,TRUE
22722790,Chlorophonia callophrys,Golden-browed Chlorophonia,English,TRUE
22722787,Chlorophonia occipitalis,Blue-crowned Chlorophonia,English,TRUE
22722766,Euphonia xanthogaster,Orange-bellied Euphonia,English,TRUE
22702317,Synallaxis infuscata,Pernambuco Spinetail,English,FALSE
22702317,Synallaxis infuscata,Pinto's Spinetail,English,TRUE
22722763,Euphonia anneae,Tawny-capped Euphonia,English,TRUE
22722750,Euphonia gouldi,Olive-backed Euphonia,English,TRUE
22722744,Euphonia imitans,Spot-crowned Euphonia,English,TRUE
22722747,Euphonia fulvicrissa,Fulvous-vented Euphonia,English,TRUE
22722703,Euphonia luteicapilla,Yellow-crowned Euphonia,English,TRUE
22722700,Euphonia affinis,Scrub Euphonia,English,TRUE
22718560,Anthus cervinus,Pipit à gorge rousse,French,FALSE
22718560,Anthus cervinus,الجشنة حمراء الصدر,Arabic,FALSE
22718560,Anthus cervinus,Red-throated Pipit,English,TRUE
22718348,Motacilla alba,Pied Wagtail and White Wagtail,English,FALSE
22718348,Motacilla alba,Bergeronnette grise,French,FALSE
22718348,Motacilla alba, الذعرة البيضاء,Arabic,FALSE
22718348,Motacilla alba,White Wagtail,English,TRUE
22718270,Passer montanus,Tree Sparrow,English,FALSE
22718270,Passer montanus,Moineau friquet,French,FALSE
22718270,Passer montanus,Δεντροσπούργιτο,"Greek, Modern (1453-)",FALSE
22718270,Passer montanus,Eurasian Tree Sparrow,English,TRUE
22719821,Lonchura punctulata,Nutmeg Mannikin,English,FALSE
22719821,Lonchura punctulata,Spice Finch,English,FALSE
22719821,Lonchura punctulata,Spermète d'épices,French,FALSE
22719821,Lonchura punctulata,Scaly-breasted Munia,English,TRUE
22720027,Peucedramus taeniatus,Olive Warbler,English,TRUE
22722823,Tangara fastuosa,Seven-coloured Tanager,English,FALSE
22722823,Tangara fastuosa,Seven-colored Tanager,English,TRUE
22708139,Phainopepla nitens,Phainopepla,English,TRUE
22708136,Ptiliogonys caudatus,Long-tailed Silky-flycatcher,English,TRUE
22708132,Ptiliogonys cinereus,Gray Silky-flycatcher,English,FALSE
22708132,Ptiliogonys cinereus,Grey Silky-flycatcher,English,TRUE
22687026,Glaucis dohrnii,Hook-billed Hermit,English,TRUE
22708142,Phainoptila melanoxantha,Black-and-yellow Phainoptila,English,FALSE
22708142,Phainoptila melanoxantha,Black-and-yellow Silky-flycatcher,English,TRUE
22708153,Bombycilla cedrorum,Cedar Waxwing,English,TRUE
22708146,Bombycilla garrulus,Waxwing,English,FALSE
22708146,Bombycilla garrulus,Bohemian Waxwing,English,TRUE
22710921,Acridotheres tristis,Martin triste,French,FALSE
22710921,Acridotheres tristis,Common Myna,English,TRUE
22710886,Sturnus vulgaris,European Starling,English,FALSE
22710886,Sturnus vulgaris,Starling,English,FALSE
22710886,Sturnus vulgaris,Etourneau sansonnet,French,FALSE
22710886,Sturnus vulgaris,الزرزور,Arabic,FALSE
22710886,Sturnus vulgaris,Ψαρόνι,"Greek, Modern (1453-)",FALSE
22710886,Sturnus vulgaris,Common Starling,English,TRUE
22711026,Mimus polyglottos,Northern Mockingbird,English,TRUE
22711096,Oreoscoptes montanus,Sage Thrasher,English,TRUE
22711127,Toxostoma crissale,Crissal Thrasher,English,TRUE
22711124,Toxostoma redivivum,California Thrasher,English,TRUE
22711102,Toxostoma longirostre,Long-billed Thrasher,English,TRUE
22711099,Toxostoma rufum,Brown Thrasher,English,TRUE
22711118,Toxostoma ocellatum,Ocellated Thrasher,English,TRUE
22711013,Dumetella carolinensis,Gray Catbird,English,FALSE
22711013,Dumetella carolinensis,Grey Catbird,English,TRUE
22708391,Ridgwayia pinicola,Aztec Thrush,English,TRUE
22708385,Ixoreus naevius,Varied Thrush,English,TRUE
22734203,Turdus rufopalliatus,Rufous-backed Robin,English,FALSE
22734203,Turdus rufopalliatus,Rufous-backed Thrush,English,TRUE
22724495,Phylloscartes beckeri,Bahia Tyrannulet,English,TRUE
22708905,Turdus obsoletus,Pale-vented Thrush,English,TRUE
22708844,Turdus nigrescens,Sooty Robin,English,FALSE
22708844,Turdus nigrescens,Sooty Thrush,English,TRUE
22708667,Catharus guttatus,Hermit Thrush,English,TRUE
22708658,Catharus minimus,Gray-cheeked Thrush,English,FALSE
22708658,Catharus minimus,Grey-cheeked Thrush,English,TRUE
22708627,Catharus gracilirostris,Black-billed Nightingale-Thrush,English,FALSE
22708627,Catharus gracilirostris,Black-billed Nightingale-thrush,English,TRUE
22708602,Myadestes coloratus,Varied Solitaire,English,TRUE
22708599,Myadestes melanops,Black-faced Solitaire,English,TRUE
22708590,Myadestes occidentalis,Brown-backed Solitaire,English,TRUE
22708556,Sialia currucoides,Mountain Bluebird,English,TRUE
22708553,Sialia mexicana,Western Bluebird,English,TRUE
22709707,Luscinia svecica,Gorgebleue,French,FALSE
22709707,Luscinia svecica,Bluethroat,English,TRUE
22711273,Donacobius atricapilla,Black-capped Donacobius,English,FALSE
22711273,Donacobius atricapilla,Donacobius,English,TRUE
22724488,Synallaxis cinerea,Bahia Spinetail,English,TRUE
22716861,Chamaea fasciata,Wrentit,English,TRUE
103845882,Phylloscopus borealis,Arctic Warbler,English,TRUE
22712567,Corthylio calendula,Ruby-crowned Kinglet,English,TRUE
22708163,Cinclus mexicanus,American Dipper,English,TRUE
22711581,Polioptila caerulea,Blue-gray Gnatcatcher,English,FALSE
22711581,Polioptila caerulea,Blue-grey Gnatcatcher,English,TRUE
22711574,Microbates cinereiventris,Half-collared Gnatwren,English,FALSE
22711574,Microbates cinereiventris,Tawny-faced Gnatwren,English,TRUE
103889800,Henicorhina leucophrys,Grey-breasted Wood-wren,English,TRUE
22711435,Cantorchilus semibadius,Riverside Wren,English,TRUE
22711438,Cantorchilus nigricapillus,Bay Wren,English,TRUE
103889576,Cantorchilus zeledoni,Canebrake Wren,English,TRUE
22711444,Cantorchilus leucopogon,Stripe-throated Wren,English,TRUE
22711447,Thryophilus pleurostictus,Banded Wren,English,TRUE
22711461,Thryophilus sinaloa,Sinaloa Wren,English,TRUE
22711427,Pheugopedius rutilus,Rufous-breasted Wren,English,TRUE
22711287,Campylorhynchus brunneicapillus,Cactus Wren,English,TRUE
22711374,Cistothorus palustris,Marsh Wren,English,TRUE
22711512,Thryorchilus browni,Timberline Wren,English,TRUE
103885731,Troglodytes hiemalis,Winter Wren,English,TRUE
103884879,Troglodytes pacificus,Pacific Wren,English,TRUE
22711500,Troglodytes ochraceus,Ochraceous Wren,English,TRUE
103886826,Troglodytes aedon,House Wren,English,TRUE
22711335,Catherpes mexicanus,Canyon Wren,English,TRUE
22711542,Microcerculus marginatus,Scaly-breasted Wren,English,FALSE
22711542,Microcerculus marginatus,Southern Nightingale-Wren,English,FALSE
22711542,Microcerculus marginatus,Southern Nightingale-wren,English,TRUE
22711537,Microcerculus philomela,Nightingale Wren,English,FALSE
22711537,Microcerculus philomela,Northern Nightingale-Wren,English,FALSE
22711537,Microcerculus philomela,Northern Nightingale-wren,English,TRUE
22711332,Salpinctes obsoletus,Rock Wren,English,TRUE
22711244,Certhia americana,American Tree-Creeper,English,FALSE
22711244,Certhia americana,Brown Creeper,English,FALSE
22711244,Certhia americana,American Treecreeper,English,TRUE
22711170,Sitta pygmaea,Pygmy Nuthatch,English,TRUE
22711202,Sitta carolinensis,White-breasted Nuthatch,English,TRUE
22711568,Auriparus flaviceps,Verdin,English,TRUE
22711989,Baeolophus atricristatus,Black-crested Titmouse,English,TRUE
22711983,Baeolophus bicolor,Tufted Titmouse,English,TRUE
22729143,Baeolophus ridgwayi,Juniper Titmouse,English,TRUE
22711978,Baeolophus inornatus,Oak Titmouse,English,TRUE
22711969,Baeolophus wollweberi,Bridled Titmouse,English,TRUE
22711750,Poecile cinctus,Gray-headed Chickadee,English,FALSE
22711750,Poecile cinctus,Siberian Tit,English,TRUE
22711759,Poecile hudsonicus,Boreal Chickadee,English,TRUE
22711767,Poecile rufescens,Chestnut-backed Chickadee,English,TRUE
22711732,Poecile sclateri,Mexican Chickadee,English,TRUE
22711724,Poecile gambeli,Mountain Chickadee,English,TRUE
22711716,Poecile atricapillus,Black-capped Chickadee,English,TRUE
22711708,Poecile carolinensis,Carolina Chickadee,English,TRUE
22712252,Hirundo rustica,European Swallow,English,FALSE
22712252,Hirundo rustica,Swallow,English,FALSE
22712252,Hirundo rustica,Hirondelle de cheminée,French,FALSE
22712252,Hirundo rustica,Σταβλοχελίδονο,"Greek, Modern (1453-)",FALSE
22712252,Hirundo rustica," الخطاف, الخطاف الرقيعي, الرقيعي, السنونو",Arabic,FALSE
22712252,Hirundo rustica,Barn Swallow,English,TRUE
22712435,Petrochelidon fulva,Cave Swallow,English,TRUE
22712427,Petrochelidon pyrrhonota,American Cliff Swallow,English,FALSE
22712427,Petrochelidon pyrrhonota,Cliff Swallow,English,TRUE
22712162,Stelgidopteryx ruficollis,Southern Rough-winged Swallow,English,TRUE
22712143,Atticora tibialis,White-thighed Swallow,English,TRUE
22712134,Atticora pileata,Black-capped Swallow,English,TRUE
22712122,Pygochelidon cyanoleuca,Blue-and-white Swallow,English,TRUE
22712077,Tachycineta thalassina,Violet-green Swallow,English,TRUE
22733821,Tachycineta albilinea,Mangrove Swallow,English,TRUE
22678376,Penelope purpurascens,Crested Guan,English,TRUE
22712057,Tachycineta bicolor,Tree Swallow,English,TRUE
22712092,Progne tapera,Brown-chested Martin,English,TRUE
22712110,Progne chalybea,Gray-breasted Martin,English,FALSE
22712110,Progne chalybea,Grey-breasted Martin,English,TRUE
22679720,Rhynchortyx cinctus,Tawny-faced Quail,English,TRUE
22712098,Progne subis,Purple Martin,English,TRUE
22717434,Eremophila alpestris,Shore Lark,English,FALSE
22717434,Eremophila alpestris,Χιονάδα,"Greek, Modern (1453-)",FALSE
22717434,Eremophila alpestris,Horned Lark,English,TRUE
22706055,Corvus cryptoleucus,Chihuahuan Raven,English,TRUE
22705993,Corvus ossifragus,Fish Crow,English,TRUE
22705999,Corvus sinaloae,Sinaloa Crow,English,TRUE
22705996,Corvus imparatus,Tamaulipas Crow,English,TRUE
22705986,Corvus caurinus,North-western Crow,English,FALSE
22705986,Corvus caurinus,Northwestern Crow,English,TRUE
22679586,Dendrortyx leucophrys,Buffy-crowned Wood Partridge,English,FALSE
22679586,Dendrortyx leucophrys,Buffy-crowned Wood-Partridge,English,FALSE
22679586,Dendrortyx leucophrys,Buffy-crowned Wood-partridge,English,TRUE
22679615,Philortyx fasciatus,Banded Quail,English,TRUE
103727176,Pica hudsonia,Black-billed Magpie,English,TRUE
22705642,Aphelocoma unicolor,Unicoloured Jay,English,FALSE
22705642,Aphelocoma unicolor,Unicolored Jay,English,TRUE
22680229,Spatula discors,Sarcelle à ailes bleues,French,FALSE
22680229,Spatula discors,Blue-winged Teal,English,TRUE
22724967,Aphelocoma wollweberi,Mexican Jay,English,TRUE
22724961,Aphelocoma ultramarina,Ultramarine Jay,English,FALSE
22724961,Aphelocoma ultramarina,Transvolcanic Jay,English,TRUE
22705611,Cyanocitta cristata,Blue Jay,English,TRUE
22705614,Cyanocitta stelleri,Steller's Jay,English,TRUE
22705699,Cyanocorax beecheii,Purplish-backed Jay,English,TRUE
