internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22718833,Ploceus aurantius,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,aurantius,,,,,"(Vieillot, 1805)",
22718837,Ploceus bojeri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,bojeri,,,,,"(Cabanis, 1869)",
22718860,Ploceus galbula,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,galbula,,,,,"Rüppell, 1840",
22718882,Ploceus vitellinus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,vitellinus,,,,,"(Lichtenstein, 1823)",
22718890,Ploceus velatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,velatus,,,,,"Vieillot, 1819",
22718921,Ploceus cucullatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,cucullatus,,,,,"(Müller, 1776)",
22718966,Ploceus jacksoni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,jacksoni,,,,,"Shelley, 1888",
22718983,Ploceus tricolor,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,tricolor,,,,,"(Hartlaub, 1854)",
22718991,Ploceus nelicourvi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,nelicourvi,,,,,"(Scopoli, 1786)",
22718999,Ploceus benghalensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,benghalensis,,,,,"(Linnaeus, 1758)",
22719017,Ploceus bicolor,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,bicolor,,,,,"Vieillot, 1819",
22719022,Ploceus preussi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,preussi,,,,,"(Reichenow, 1892)",
22719069,Malimbus coronatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Malimbus,coronatus,,,,,"Sharpe, 1906",
22719073,Malimbus cassini,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Malimbus,cassini,,,,,"(Elliot, 1859)",
22719099,Malimbus nitens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Malimbus,nitens,,,,,"(Gray, 1831)",
22719108,Malimbus rubricollis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Malimbus,rubricollis,,,,,"(Swainson, 1838)",
22719120,Quelea cardinalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Quelea,cardinalis,,,,,"(Hartlaub, 1880)",
22719128,Quelea quelea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Quelea,quelea,,,,,"(Linnaeus, 1758)",
22719273,Parmoptila woodhousei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Parmoptila,woodhousei,,,,,"Cassin, 1859",
22719278,Nigrita fusconotus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Nigrita,fusconotus,,,,,"Fraser, 1843",
22719288,Nigrita bicolor,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Nigrita,bicolor,,,,,"(Hartlaub, 1844)",
22719293,Nigrita luteifrons,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Nigrita,luteifrons,,,,,"Verreaux & Verreaux, 1851",
22719298,Nigrita canicapillus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Nigrita,canicapillus,,,,,"(Strickland, 1841)",
22719340,Pytilia afra,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Pytilia,afra,,,,,"(Gmelin, 1789)",
22719354,Mandingoa nitidula,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Mandingoa,nitidula,,,,,"(Hartlaub, 1865)",
22719379,Pyrenestes sanguineus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Pyrenestes,sanguineus,,,,,"Swainson, 1837",
22719384,Pyrenestes ostrinus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Pyrenestes,ostrinus,,,,,"(Vieillot, 1805)",
22719394,Spermophaga poliogenys,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Spermophaga,poliogenys,,,,,"Ogilvie-Grant, 1906",
