assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
118257284,22688573,Otus balli,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,balli,,,,"(Hume, 1873)",Least Concern,,3.1,Stable,Global
118357677,22719374,Cryptospiza shelleyi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Cryptospiza,shelleyi,,,,"Sharpe, 1902",Endangered,C2a(i),3.1,Decreasing,Global
118373266,22709276,Fraseria tessmanni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Fraseria,tessmanni,,,,"(Reichenow, 1907)",Least Concern,,3.1,Unknown,Global
118389631,22717008,Mirafra cheniana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Mirafra,cheniana,,,,"Smith, 1843",Least Concern,,3.1,Decreasing,Global
118392665,22689490,Uroglaux dimorpha,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Uroglaux,dimorpha,,,,"(Salvadori, 1874)",Least Concern,,3.1,Decreasing,Global
118398308,22717356,Spizocorys sclateri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Spizocorys,sclateri,,,,"(Shelley, 1902)",Near Threatened,C2a(i),3.1,Unknown,Global
118403430,22692311,Rallina canningi,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Rallina,canningi,,,,"(Blyth, 1863)",Least Concern,,3.1,Decreasing,Global
118415198,22717197,Eremopterix australis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Eremopterix,australis,,,,"(Smith, 1836)",Least Concern,,3.1,Decreasing,Global
118416398,22678795,Ptilopachus nahani,ANIMALIA,CHORDATA,GALLIFORMES,AVES,ODONTOPHORIDAE,Ptilopachus,nahani,,,,"(Dubois, 1905)",Vulnerable,"B2ab(ii,iii,v)",3.1,Decreasing,Global
118418477,22689704,Nyctiprogne vielliardi,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Nyctiprogne,vielliardi,,,,"Lencioni-Neto, 1994",Least Concern,,3.1,Decreasing,Global
118430734,22690549,Macropygia rufipennis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Macropygia,rufipennis,,,,"Blyth, 1846",Least Concern,,3.1,Decreasing,Global
118435157,22680910,Campethera notata,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Campethera,notata,,,,"(Lichtenstein, 1823)",Near Threatened,C2a(ii); D1,3.1,Stable,Global
118437516,22725493,Ninox spilonotus,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ninox,spilonotus,,,,"Bourns &amp; Worcester, 1894",Endangered,C2a(i),3.1,Decreasing,Global
118438317,45449328,Athene granti,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Athene,granti,,,,"(Sharpe, 1888)",Near Threatened,C2a(ii),3.1,Decreasing,Global
118443805,22689420,Ninox affinis,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ninox,affinis,,,,"Beavan, 1867",Least Concern,,3.1,Decreasing,Global
118448748,22684184,Coua verreauxi,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Coua,verreauxi,,,,"Grandidier, 1867",Least Concern,,3.1,Decreasing,Global
118449147,22692000,Eupodotis caerulescens,ANIMALIA,CHORDATA,OTIDIFORMES,AVES,OTIDIDAE,Eupodotis,caerulescens,,,,"(Vieillot, 1820)",Near Threatened,A3c; C1,3.1,Decreasing,Global
118472254,22724585,Otus moheliensis,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,moheliensis,,,,"Lafontaine & Moulaert, 1998",Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(ii)",3.1,Decreasing,Global
118473368,22687939,Eriocnemis mirabilis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Eriocnemis,mirabilis,,,,"Meyer de Schauensee, 1967",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
118474462,22699031,Todirostrum viridanum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Todirostrum,viridanum,,,,"Hellmayr, 1927",Least Concern,,3.1,Decreasing,Global
118474964,22724610,Herpsilochmus gentryi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Herpsilochmus,gentryi,,,,"Whitney & Alvarez Alonso, 1998",Least Concern,,3.1,Decreasing,Global
118476161,22702334,Synallaxis tithys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Synallaxis,tithys,,,,"Taczanowski, 1877",Vulnerable,A2c+3c+4c; C2a(i),3.1,Decreasing,Global
118477495,22702344,Synallaxis hellmayri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Synallaxis,hellmayri,,,,"Reiser, 1905",Least Concern,,3.1,Decreasing,Global
118478685,22686296,Amazona brasiliensis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,brasiliensis,,,,"(Linnaeus, 1758)",Near Threatened,"B1ab(ii,v); C2a(i)",3.1,Increasing,Global
118479847,22707901,Batis minima,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLATYSTEIRIDAE,Batis,minima,,,,"(Verreaux & Verreaux, 1855)",Least Concern,,3.1,Decreasing,Global
118480538,22706626,Malindangia mcgregori,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CAMPEPHAGIDAE,Malindangia,mcgregori,,,,"(Mearns, 1907)",Least Concern,,3.1,Decreasing,Global
118481703,22707747,Malaconotus alius,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MALACONOTIDAE,Malaconotus,alius,,,,"Friedmann, 1927",Endangered,B1ab(iii)+2ab(iii),3.1,Stable,Global
118483106,22706140,Semioptera wallacii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADISAEIDAE,Semioptera,wallacii,,,,"Gould, 1859",Least Concern,,3.1,Decreasing,Global
118484641,22714852,Acrocephalus brevipennis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Acrocephalus,brevipennis,,,,"(Keulemans, 1866)",Vulnerable,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Unknown,Global
118488735,22709415,Ficedula nigrorufa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Ficedula,nigrorufa,,,,"(Jerdon, 1839)",Least Concern,,3.1,Decreasing,Global
118490523,22709449,Eumyias albicaudatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Eumyias,albicaudatus,,,,"Jerdon, 1840",Least Concern,,3.1,Decreasing,Global
118493030,22716655,Kupeornis gilberti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Kupeornis,gilberti,,,,"Serle, 1949",Vulnerable,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
118495619,22717481,Dicaeum proprium,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,DICAEIDAE,Dicaeum,proprium,,,,"Ripley & Rabor, 1966",Least Concern,,3.1,Decreasing,Global
118496874,22717831,Cinnyris ursulae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Cinnyris,ursulae,,,,"(Alexander, 1903)",Least Concern,,3.1,Decreasing,Global
118500042,22720278,Crithagra melanochroa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Crithagra,melanochroa,,,,"(Reichenow, 1900)",Least Concern,,3.1,Decreasing,Global
118535609,22691061,Pampusana rubescens,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Pampusana,rubescens,,,,"(Vieillot, 1818)",Endangered,D,3.1,Stable,Global
118538765,103894787,Copsychus albiventris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Copsychus,albiventris,,,,"Blyth, 1859",Least Concern,,3.1,Stable,Global
118539254,22707002,Dicrurus andamanensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,DICRURIDAE,Dicrurus,andamanensis,,,,"Beavan, 1867",Least Concern,,3.1,Decreasing,Global
118561208,22705852,Dendrocitta bayleii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Dendrocitta,bayleii,,,,"Blyth, 1863",Vulnerable,C2a(i); D1,3.1,Decreasing,Global
118582685,22681379,Dryocopus hodgei,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Dryocopus,hodgei,,,,"(Blyth, 1860)",Vulnerable,C2a(i),3.1,Decreasing,Global
118618501,22690112,Columba trocaz,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columba,trocaz,,,,"Heineken, 1829",Least Concern,,3.1,Stable,Global
118619451,22690152,Columba pollenii,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columba,pollenii,,,,"Schlegel, 1866",Near Threatened,B1ab(v)+2ab(v); C2a(i),3.1,Decreasing,Global
118620252,22691594,Alectroenas sganzini,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Alectroenas,sganzini,,,,"(Bonaparte, 1854)",Near Threatened,B1ab(v)+2ab(v),3.1,Decreasing,Global
118628228,22734593,Fulvetta danisi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADOXORNITHIDAE,Fulvetta,danisi,,,,"(Delacour &amp; Greenway, 1941)",Least Concern,,3.1,Stable,Global
118629453,22733666,Geokichla dumasi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Geokichla,dumasi,,,,"(Rothschild, 1898)",Near Threatened,B1ab(v)+2ab(v),3.1,Decreasing,Global
118629788,22730062,Ninox sumbaensis,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ninox,sumbaensis,,,,"Olsen, Wink, Sauer-Gurth & Trost, 2002",Endangered,"B2ab(i,ii,iii,v)",3.1,Decreasing,Global
118630490,22703937,Stresemannia bougainvillei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Stresemannia,bougainvillei,,,,"(Mayr, 1932)",Least Concern,,3.1,Unknown,Global
118630869,22706460,Sphecotheres viridis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ORIOLIDAE,Sphecotheres,viridis,,,,"Vieillot, 1816",Least Concern,,3.1,Decreasing,Global
118635121,103811335,Foudia consobrina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Foudia,consobrina,,,,"Milne-Edwards &amp; Oustalet, 1885",Near Threatened,B1ab(v)+2ab(v); C2a(ii),3.1,Decreasing,Global
118638489,103708917,Rhipidura kordensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHIPIDURIDAE,Rhipidura,kordensis,,,,"Meyer, 1874",Least Concern,,3.1,Stable,Global
118640929,22705565,Pachycephala tenebrosa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PACHYCEPHALIDAE,Pachycephala,tenebrosa,,,,"(Hartlaub &amp; Finsch, 1868)",Least Concern,,3.1,Decreasing,Global
118641514,103758982,Sittiparus owstoni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Sittiparus,owstoni,,,,"(Ijima, 1893)",Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global
118646751,22700340,Attila torridus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Attila,torridus,,,,"Sclater, 1860",Near Threatened,C2a(i),3.1,Decreasing,Global
118659547,22713231,Hypsipetes borbonicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Hypsipetes,borbonicus,,,,"(J.R. Forster, 1781)",Near Threatened,"B1ab(iii,v)+2b(iii,v)",3.1,Increasing,Global
118663538,22691668,Ducula aurorae,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Ducula,aurorae,,,,"(Peale, 1848)",Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(ii)",3.1,Increasing,Global
118680469,103694300,Coracina dobsoni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CAMPEPHAGIDAE,Coracina,dobsoni,,,,"(Ball, 1872)",Near Threatened,C2a(i),3.1,Decreasing,Global
118683219,22710565,Aplonis brunneicapillus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Aplonis,brunneicapillus,,,,"(Danis, 1938)",Vulnerable,C2a(i),3.1,Decreasing,Global
118770965,22723198,Incaspiza ortizi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Incaspiza,ortizi,,,,"Zimmer, 1952",Least Concern,,3.1,Stable,Global
118772050,22685025,Psittrichas fulgidus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psittrichas,fulgidus,,,,"(Lesson, 1830)",Vulnerable,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
118773701,22736232,Automolus lammi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Automolus,lammi,,,,"(Zimmer, 1947)",Endangered,C2a(i),3.1,Decreasing,Global
118775733,22698957,Hemitriccus kaempferi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Hemitriccus,kaempferi,,,,"(Zimmer, 1953)",Vulnerable,"B1ab(ii,iii,v); C2a(i)",3.1,Decreasing,Global
118806820,45421208,Pyrrhura leucotis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,leucotis,,,,"(Kuhl, 1820)",Vulnerable,C2a(i),3.1,Decreasing,Global
118808695,22687791,Aglaeactis castelnaudii,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Aglaeactis,castelnaudii,,,,"(Bourcier & Mulsant, 1848)",Near Threatened,"B2ab(i,ii,iii,v)",3.1,Decreasing,Global
118816985,22701577,Herpsilochmus pectoralis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Herpsilochmus,pectoralis,,,,"Sclater, 1857",Vulnerable,"B2ab(i,ii,iii,iv,v); C2a(i)",3.1,Decreasing,Global
118845180,22729533,Lanius meridionalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LANIIDAE,Lanius,meridionalis,,,,"Temminck, 1820",Vulnerable,A2abc+3bc+4abc,3.1,Decreasing,Global
118846766,22722136,Conothraupis mesoleuca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Conothraupis,mesoleuca,,,,"(Berlioz, 1939)",Endangered,A3c,3.1,Decreasing,Global
118847061,22720940,Emberiza socotrana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,socotrana,,,,"(Ogilvie-Grant & Forbes, 1899)",Near Threatened,"B1ab(ii,iii,v); C2a(ii)",3.1,Stable,Global
118849332,22718933,Ploceus spekeoides,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Ploceus,spekeoides,,,,"Grant & Mackworth-Praed, 1947",Near Threatened,C1+2a(i),3.1,Decreasing,Global
118889995,22724290,Macroagelaius subalaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Macroagelaius,subalaris,,,,"(Boissonneau, 1840)",Endangered,"B2ab(ii,iii,v)",3.1,Decreasing,Global
118899364,22698777,Neodrepanis hypoxantha,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHILEPITTIDAE,Neodrepanis,hypoxantha,,,,"Salomonsen, 1933",Vulnerable,A3bc,3.1,Decreasing,Global
118900498,22701439,Myrmotherula klagesi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Myrmotherula,klagesi,,,,"Todd, 1927",Vulnerable,A3c+4ac,3.1,Decreasing,Global
118900980,103872287,Pterorhinus mitratus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Pterorhinus,mitratus,,,,"(Müller, 1835)",Near Threatened,A2bcd+3bcd+4bcd,3.1,Decreasing,Global
118904437,22735464,Cnipodectes superrufus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Cnipodectes,superrufus,,,,"Lane, Servat, Valqui & Lambert, 2007",Vulnerable,C2a(i),3.1,Increasing,Global
118905827,22717663,Anthreptes rubritorques,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Anthreptes,rubritorques,,,,"Reichenow, 1905",Vulnerable,"B2ab(i,ii,iii,v)",3.1,Decreasing,Global
118924982,22717443,Promerops gurneyi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PROMEROPIDAE,Promerops,gurneyi,,,,"Verreaux, 1871",Near Threatened,A2bc+3bc+4bc,3.1,Decreasing,Global
118945926,22680945,Geocolaptes olivaceus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Geocolaptes,olivaceus,,,,"(Gmelin, 1788)",Near Threatened,A2bc+3bc+4bc,3.1,Decreasing,Global
118954406,22686374,Amazona vinacea,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,vinacea,,,,"(Kuhl, 1820)",Endangered,C2a(i),3.1,Decreasing,Global
118968809,22686288,Amazona rhodocorytha,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,rhodocorytha,,,,"(Salvadori, 1890)",Vulnerable,"B2ab(i,ii,iii,iv,v); C2a(i)",3.1,Decreasing,Global
119051588,22713638,Schistolais leontica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Schistolais,leontica,,,,"(Bates, 1930)",Endangered,C2a(i),3.1,Decreasing,Global
119060447,22710485,Aplonis santovestris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Aplonis,santovestris,,,,"Harrisson & Marshall, 1937",Endangered,"B1ab(v)+2ab(v); C2a(i,ii)",3.1,Decreasing,Global
119065682,22700900,Xipholena atropurpurea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Xipholena,atropurpurea,,,,"(Wied, 1820)",Vulnerable,"B2ab(i,ii,iii,iv,v); C2a(i)",3.1,Decreasing,Global
119090936,22688686,Otus capnodes,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,capnodes,,,,"(Gurney, 1889)",Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(ii)",3.1,Decreasing,Global
119094742,22716864,Curruca buryi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Curruca,buryi,,,,"(Ogilvie-Grant, 1913)",Near Threatened,C2a(ii),3.1,Decreasing,Global
119095821,103814223,Certhidea olivacea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Certhidea,olivacea,,,,"Gould, 1837",Vulnerable,"A2bce+3bce+4bce; B1ab(iii,v)",3.1,Decreasing,Global
119106114,22681095,Dendropicos dorae,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Dendropicos,dorae,,,,"(Bates & Kinnear, 1935)",Near Threatened,C2a(ii),3.1,Decreasing,Global
119113473,22735491,Hypocnemis ochrogyna,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Hypocnemis,ochrogyna,,,,"Zimmer, 1932",Vulnerable,A2c,3.1,Decreasing,Global
119150856,22724382,Troglodytes cobbi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Troglodytes,cobbi,,,,"Chubb, 1909",Least Concern,,3.1,Stable,Global
119152739,22726086,Lybius leucogaster,ANIMALIA,CHORDATA,PICIFORMES,AVES,LYBIIDAE,Lybius,leucogaster,,,,"(Bocage, 1877)",Endangered,C2a(ii),3.1,Decreasing,Global
119177586,45353580,Apteryx mantelli,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,APTERYGIDAE,Apteryx,mantelli,,,,"Bartlett, 1851",Vulnerable,A2bce,3.1,Stable,Global
119194254,22734314,Pomarea iphis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Pomarea,iphis,,,,"Murphy & Mathews, 1928",Critically Endangered,B1ab(iii),3.1,Stable,Global
119195626,119195196,Phyllastrephus icterinus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Phyllastrephus,icterinus,,,,"(Bonaparte, 1850)",Least Concern,,3.1,Stable,Global
119196095,119194033,Amazilia cyanifrons,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Amazilia,cyanifrons,,,,"(Bourcier, 1843)",Least Concern,,3.1,Stable,Global
119197072,22732670,Poicephalus fuscicollis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Poicephalus,fuscicollis,,,,"(Kuhl, 1820)",Least Concern,,3.1,Decreasing,Global
119243358,22684831,Nestor notabilis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,STRIGOPIDAE,Nestor,notabilis,,,,"Gould, 1856",Endangered,A2be+4be,3.1,Decreasing,Global
119252098,103889855,Henicorhina anachoreta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Henicorhina,anachoreta,,,,"Bangs, 1899",Near Threatened,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
119316540,22702426,Cranioleuca hellmayri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Cranioleuca,hellmayri,,,,"(Bangs, 1907)",Least Concern,,3.1,Decreasing,Global
119335690,22720966,Emberiza aureola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,aureola,,,,"Pallas, 1773",Critically Endangered,A2acd+3cd+4acd,3.1,Decreasing,Global
119345695,22735022,Sheppardia aurantiithorax,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Sheppardia,aurantiithorax,,,,"Beresford, Fjeldså & Kiwe, 2004",Endangered,"B2ab(iii,v)",3.1,Decreasing,Global
119398496,22694447,Larus relictus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,relictus,,,,"Lönnberg, 1931",Vulnerable,A3c,3.1,Decreasing,Global
119403602,22679814,Oxyura leucocephala,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Oxyura,leucocephala,,,,"(Scopoli, 1769)",Endangered,A2bcde+4bcde,3.1,Decreasing,Global
122838534,22697599,Pelecanus crispus,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,PELECANIDAE,Pelecanus,crispus,,,,"Bruch, 1832",Near Threatened,A3cde,3.1,Decreasing,Global
125475425,22690985,Gallicolumba platenae,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Gallicolumba,platenae,,,,"(Salvadori, 1891)",Critically Endangered,C2a(i),3.1,Decreasing,Global
125525069,22705953,Corvus unicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,unicolor,,,,"(Rothschild & Hartert, 1900)",Critically Endangered,"C2a(i,ii)",3.1,Decreasing,Global
125533442,22718949,Ploceus melanocephalus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Ploceus,melanocephalus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
126225505,22735457,Eriocnemis isabellae,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Eriocnemis,isabellae,,,,"Cortés-Diago, Ortega, Mazariegos-Hurtado &amp; Weller, 2007",Critically Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global
126620242,22715078,Randia pseudozosterops,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,BERNIERIDAE,Randia,pseudozosterops,,,,"Delacour & Berlioz, 1931",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
126656629,22714047,Zosterops rotensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Zosterops,rotensis,,,,"Takatsukasa & Yamashina, 1931",Critically Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Increasing,Global
126893184,62290750,Charadrius obscurus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Charadrius,obscurus,,,,"Gmelin, 1789",Critically Endangered,A4a; C1+2a(ii),3.1,Decreasing,Global
129084352,22691030,Pampusana erythroptera,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Pampusana,erythroptera,,,,"(Gmelin, JF, 1789)",Critically Endangered,C2a(ii),3.1,Decreasing,Global
129626293,22705959,Corvus kubaryi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,kubaryi,,,,"Reichenow, 1885",Critically Endangered,A2bcde+3bcde+4bcde; C2a(ii),3.1,Decreasing,Global
129651818,103818534,Vidua interjecta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIDUIDAE,Vidua,interjecta,,,,"(Grote, 1922)",Least Concern,,3.1,Stable,Global
129656213,22697525,Threskiornis spinicollis,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,THRESKIORNITHIDAE,Threskiornis,spinicollis,,,,"(Jameson, 1835)",Least Concern,,3.1,Decreasing,Global
129751169,22685245,Strigops habroptilus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,STRIGOPIDAE,Strigops,habroptilus,,,,"Gray, 1845",Critically Endangered,A2be,3.1,Increasing,Global
129880372,22713436,Cisticola aberdare,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Cisticola,aberdare,,,,"Lynes, 1930",Vulnerable,"A2c+3c+4c; B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
129880815,22692129,Bugeranus carunculatus,ANIMALIA,CHORDATA,GRUIFORMES,AVES,GRUIDAE,Bugeranus,carunculatus,,,,"(Gmelin, 1789)",Vulnerable,A2acde+3cde+4acde,3.1,Decreasing,Global
129881558,22692966,Mesitornis unicolor,ANIMALIA,CHORDATA,MESITORNITHIFORMES,AVES,MESITORNITHIDAE,Mesitornis,unicolor,,,,"(Des Murs, 1845)",Vulnerable,A2cde+3cde+4cde; C1+2a(i),3.1,Decreasing,Global
129882359,22692949,Mesitornis variegatus,ANIMALIA,CHORDATA,MESITORNITHIFORMES,AVES,MESITORNITHIDAE,Mesitornis,variegatus,,,,"Geoffroy Saint-Hilaire, 1838",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
129912906,22697369,Phoeniconaias minor,ANIMALIA,CHORDATA,PHOENICOPTERIFORMES,AVES,PHOENICOPTERIDAE,Phoeniconaias,minor,,,,"(Geoffroy Saint-Hilaire, 1798)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
129913710,22691896,Tetrax tetrax,ANIMALIA,CHORDATA,OTIDIFORMES,AVES,OTIDIDAE,Tetrax,tetrax,,,,"(Linnaeus, 1758)",Near Threatened,A2abcd+3bcd+4abcd,3.1,Decreasing,Global
